"","X","Precio","Superficie_Terreno","Superficie_Habitacional","Agno_Construccion","Antiguedad_Promedio","Avaluo_Fiscal","Avaluo_Fiscal_Unitario","Barrio","Calidad_Habitacional","IPV_General","Latitud","Longitud","Tipo_Comprador_Simple","Tipo_Vendedor_Simple","Trimestre","Valor_Unitario_Terreno","Valor_Unitario_Construccion_Habitacional_Promedio","Fecha_Transaccion","Precio_Unitario"
"1363",1363,10048,330,89,1963,53,5496.1348133329,16.6549539797967,"nuestra_senora_del_rosario",3,162.786907853474,-33.390647,-70.569627,"Empresa","Persona","T2",14.8682520731825,15.1877464631883,"2016-04-23",30.4484848484848
"1364",1364,9294,330,89,1963,56,5496.1348133329,16.6549539797967,"nuestra_senora_del_rosario",3,200.769821018205,-33.390647,-70.569627,"Empresa","Empresa","T3",14.8682520731825,15.1877464631883,"2019-08-23",28.1636363636364
"1365",1365,7664,446,207,1963,29.6350672465362,10103.596657094,22.6538041638879,"nuestra_senora_del_rosario",3,144.873578331725,-33.391059,-70.569384,"Empresa","Persona","T2",14.8682520731825,14.4411070302499,"2014-04-05",17.1838565022422
"1366",1366,13887,295,168,1989,27.9999999999998,7214.50195217966,24.455938820948,"nuestra_senora_del_rosario",3,170.517289945934,-33.39092,-70.568876,"Persona","Persona","T1",14.8682520731825,14.9460603634523,"2017-01-05",47.0745762711864
"1367",1367,12500,295,168,1989,28.9999999999998,7214.50195217966,24.455938820948,"nuestra_senora_del_rosario",3,184.771172717264,-33.39092,-70.568876,"Persona","Persona","T2",14.8682520731825,14.9460603634523,"2018-04-08",42.3728813559322
"1368",1368,7900,295,168,1989,29.9999999999998,7214.50195217966,24.455938820948,"nuestra_senora_del_rosario",3,194.111243994392,-33.39092,-70.568876,"Persona","Empresa","T2",14.8682520731825,14.9460603634523,"2019-06-05",26.7796610169492
"1369",1369,15732,558,115,1969,43.9415464486947,11517.5375108903,20.640748227402,"nuestra_senora_del_rosario",2.19130434782609,153.291015051089,-33.390366,-70.569092,"Persona","Persona","T4",14.8682520731825,21.2194672505081,"2014-11-22",28.1935483870968
"1370",1370,26165,545,140,1975,40,16570.8462779517,30.4052225283517,"nuestra_senora_del_rosario",3,167.042508351275,-33.390064,-70.569315,"Empresa","Persona","T4",23.2244522603336,15.1877464631883,"2015-10-28",48.0091743119266
"1371",1371,6925,334,246,2007,11.9999999999995,9772.59207511858,29.2592577099359,"nuestra_senora_del_rosario",3,194.959351316001,-33.391751,-70.569911,"Empresa","Persona","T1",14.8682520731825,15.1877464631883,"2019-02-27",20.7335329341317
"1372",1372,14210,302,89,1963,58,6165.80994482269,20.4165892212672,"nuestra_senora_del_rosario",3,219.441437334406,-33.391605,-70.569886,"Persona","Persona","T3",14.8682520731825,15.1877464631883,"2021-08-14",47.0529801324503
"1373",1373,8967,360,140,1967,46.4245579285116,6227.00171017392,17.2972269727053,"nuestra_senora_del_rosario",3,157.865324062112,-33.391724,-70.569442,"Persona","Persona","T2",14.8682520731825,14.7199669153122,"2015-05-30",24.9083333333333
"1374",1374,9336,324,121,1963,40.1189851770162,6960.35836210513,21.4825875373615,"nuestra_senora_del_rosario",3,153.291015051089,-33.391574,-70.56942,"Persona","Persona","T4",14.8682520731825,14.8413576409594,"2014-11-19",28.8148148148148
"1375",1375,28500,674,324,2018,1.00000000000023,19883.3285469975,29.5004874584533,"nuestra_senora_del_rosario",2,194.959351316001,-33.391283,-70.568943,"Persona","Empresa","T1",14.8682520731825,21.7730627594906,"2019-02-01",42.2848664688427
"1376",1376,17587,650,140,1970,44,12693.7204672324,19.5288007188191,"nuestra_senora_del_rosario",3,141.696082456564,-33.391127,-70.568712,"Persona","Empresa","T1",14.8682520731825,15.1877464631883,"2014-03-22",27.0569230769231
"1377",1377,17974,627,219,1967,40.604303645039,13248.351715014,21.1297475518565,"nuestra_senora_del_rosario",3,167.042508351275,-33.394016,-70.57116,"Empresa","Persona","T4",14.8682520731825,14.8049789062048,"2015-11-08",28.6666666666667
"1378",1378,16500,594,155,1966,51,12004.1521732116,20.2090103926121,"nuestra_senora_del_rosario",3,175.239428171678,-33.393927,-70.57097,"Persona","Persona","T3",14.8682520731825,15.1877464631883,"2017-07-13",27.7777777777778
"1379",1379,18900,649,137,1965,49.5904792009139,11287.6952341002,17.3924425795072,"nuestra_senora_del_rosario",3.10948905109489,157.865324062112,-33.393781,-70.570639,"Empresa","Persona","T2",14.8682520731825,14.2545461562275,"2015-05-30",29.1217257318952
"1380",1380,16500,507,189,1970,45.9368713470901,11387.3275467071,22.4602121236826,"nuestra_senora_del_rosario",2.26455026455026,184.771172717264,-33.393445,-70.570295,"Persona","Persona","T2",14.8682520731825,20.3234548487681,"2018-05-10",32.5443786982249
"1381",1381,20711,498,204,1969,38.5686274509803,11220.7711916363,22.5316690595106,"nuestra_senora_del_rosario",3,200.769821018205,-33.39226,-70.570223,"Empresa","Empresa","T3",14.8682520731825,15.1877464631883,"2019-09-08",41.5883534136546
"1382",1382,17500,478,128,1969,52,9747.4588751573,20.3921733789902,"nuestra_senora_del_rosario",3,215.258330269028,-33.392105,-70.570237,"Persona","Persona","T1",14.8682520731825,15.1877464631883,"2021-01-14",36.6108786610879
"1383",1383,21766,500,214,1971,19.4587183657336,13428.9055854926,26.8578111709852,"nuestra_senora_del_rosario",2,194.959351316001,-33.393159,-70.569886,"Persona","Persona","T1",14.8682520731825,21.7440602870354,"2019-03-13",43.532
"1384",1384,21500,544,261,1971,32.6857768256405,14472.4323835952,26.6037359992559,"nuestra_senora_del_rosario",2,165.230307506725,-33.392576,-70.569819,"Persona","Persona","T1",14.8682520731825,22.013800899446,"2016-01-01",39.5220588235294
"1385",1385,17000,479,167,1988,26,11695.373495531,24.4162285919228,"nuestra_senora_del_rosario",2,153.291015051089,-33.392431,-70.569827,"Persona","Persona","T4",14.8682520731825,22.6419768342476,"2014-12-28",35.4906054279749
"1386",1386,13493,519,167,1988,28,12400.2946984608,23.8926680124486,"nuestra_senora_del_rosario",2,162.786907853474,-33.392284,-70.569826,"Persona","Empresa","T2",14.8682520731825,22.6419768342476,"2016-06-16",25.9980732177264
"1387",1387,17085,507,165,1970,48.9343838623433,9493.15201187442,18.7241657038943,"nuestra_senora_del_rosario",3.24242424242424,206.729659496211,-33.394784,-70.570324,"Persona","Persona","T4",14.8682520731825,12.129249368847,"2020-10-01",33.698224852071
"1388",1388,16131,512,153,1970,45.4298666005325,10238.1442354232,19.9963754598109,"nuestra_senora_del_rosario",3,165.230307506725,-33.395374,-70.569627,"Persona","Persona","T1",14.8682520731825,14.7254702041108,"2016-03-25",31.505859375
"1389",1389,16400,520,256,1976,26.3920407761022,13406.7529282695,25.782217169749,"nuestra_senora_del_rosario",1.578125,163.714201945077,-33.39515,-70.569201,"Persona","Persona","T3",14.8682520731825,18.3738105263049,"2015-08-19",31.5384615384615
"1390",1390,18700,520,100,1973,46,10255.5277015908,19.7221686569054,"nuestra_senora_del_rosario",3,203.460525846961,-33.394857,-70.569066,"Persona","Persona","T4",14.8682520731825,15.1877464631883,"2019-10-03",35.9615384615385
"1391",1391,9352,258,144,1971,40.3140773680193,5949.5232486851,23.0601676305624,"nuestra_senora_del_rosario",3,181.339206495466,-33.394699,-70.569054,"Persona","Persona","T1",14.8682520731825,14.8057264990895,"2018-02-07",36.2480620155039
"1392",1392,21500,505,278,2010,8,14822.9043593301,29.3522858600596,"nuestra_senora_del_rosario",2,190.549339228614,-33.392703,-70.568694,"Empresa","Persona","T3",14.8682520731825,21.5177424527305,"2018-08-31",42.5742574257426
"1393",1393,17870,513,122,1971,49.0000000000002,10337.2633990513,20.15061091433,"nuestra_senora_del_rosario",3,206.729659496211,-33.392572,-70.568651,"Empresa","Persona","T4",14.8682520731825,15.1877464631883,"2020-10-01",34.8343079922027
"1394",1394,15000,520,70,1969,49,9887.84698783518,19.0150903612215,"nuestra_senora_del_rosario",3,193.660026564027,-33.392441,-70.568603,"Persona","Persona","T4",14.8682520731825,15.1877464631883,"2018-12-07",28.8461538461538
"1395",1395,9200,286,100,1969,47.3090305537075,5872.7743861121,20.5341761752171,"nuestra_senora_del_rosario",3.3,203.460525846961,-33.392763,-70.568375,"Persona","Persona","T4",14.8682520731825,12.6307776221157,"2019-10-12",32.1678321678322
"1396",1396,15850,387,195,1967,22.6263894680924,10896.7566067568,28.156993815909,"nuestra_senora_del_rosario",2.08205128205128,165.230307506725,-33.39206,-70.567982,"Persona","Persona","T1",14.8682520731825,22.0303476755966,"2016-01-23",40.9560723514212
"1397",1397,17231,594,285,1969,17.9615806935005,17207.0058081378,28.9680232460232,"nuestra_senora_del_rosario",2,194.959351316001,-33.391213,-70.567683,"Empresa","Persona","T1",14.8682520731825,23.7863818974566,"2019-03-23",29.0084175084175
"1398",1398,23655,840,266,1969,14.9373368554384,21760.044916266,25.9048153765071,"nuestra_senora_del_rosario",2,180.92248440859,-33.39042,-70.567192,"Persona","Persona","T4",14.8682520731825,21.6255993611967,"2017-10-06",28.1607142857143
"1399",1399,11000,272,130,1976,40,6268.49575683263,23.0459402824729,"nuestra_senora_del_rosario",3,162.786907853474,-33.390092,-70.566864,"Persona","Persona","T2",14.8682520731825,15.1877464631883,"2016-06-11",40.4411764705882
"1400",1400,14203,432,155,1967,43.8868049517796,9156.35536123391,21.1952670398933,"nuestra_senora_del_rosario",3,203.460525846961,-33.391754,-70.567815,"Persona","Empresa","T4",14.8682520731825,14.8243873821284,"2019-11-24",32.8773148148148
"1401",1401,16165,432,155,1967,44.8868049517796,9156.35536123391,21.1952670398933,"nuestra_senora_del_rosario",3,204.936630465637,-33.391754,-70.567815,"Persona","Persona","T1",14.8682520731825,14.8243873821284,"2020-03-18",37.4189814814815
"1402",1402,15850,351,187,1967,36.4411058799942,8471.18947436353,24.1344429469046,"nuestra_senora_del_rosario",3,219.441437334406,-33.391647,-70.567725,"Persona","Persona","T3",14.8682520731825,14.70445764688,"2021-08-26",45.1566951566952
"1403",1403,12253,287,120,1969,45,5792.95105030493,20.1844984331182,"nuestra_senora_del_rosario",3,153.207397204297,-33.390802,-70.568041,"Persona","Persona","T3",14.8682520731825,15.1877464631883,"2014-08-22",42.6933797909408
"1404",1404,12070,426,137,1975,38.7552958662443,9524.87170468846,22.3588537668743,"nuestra_senora_del_rosario",2.2043795620438,153.207397204297,-33.389604,-70.566734,"Persona","Persona","T3",14.8682520731825,20.8507916740787,"2014-07-19",28.3333333333333
"1405",1405,9000,262,118,1971,44,5930.54528734149,22.6356690356545,"nuestra_senora_del_rosario",3,163.714201945077,-33.390163,-70.567851,"Persona","Persona","T3",14.8682520731825,15.1877464631883,"2015-07-09",34.3511450381679
"1406",1406,12232,262,100,1971,46,5680.06088864509,21.6796217123858,"nuestra_senora_del_rosario",3,175.239428171678,-33.390024,-70.568384,"Persona","Persona","T3",14.8682520731825,15.1877464631883,"2017-08-10",46.6870229007634
"1407",1407,21000,724,168,1975,43.689602762963,14932.6487689975,20.6252054820407,"nuestra_senora_del_rosario",2.16666666666667,206.729659496211,-33.389227,-70.566405,"Persona","Persona","T4",14.8682520731825,21.1813079833955,"2020-12-23",29.0055248618785
"1408",1408,14400,417,213,1963,21.7100899228819,10826.1344583911,25.9619531376285,"nuestra_senora_del_rosario",2.43661971830986,153.291015051089,-33.390153,-70.565867,"Persona","Persona","T4",14.8682520731825,18.5987636527004,"2014-12-18",34.5323741007194
"1409",1409,18057,412,247,1963,20.5664707847479,11667.1574973379,28.3183434401405,"nuestra_senora_del_rosario",1.78137651821862,141.696082456564,-33.390115,-70.565728,"Persona","Empresa","T1",14.8682520731825,19.7687237098592,"2014-02-20",43.8276699029126
"1410",1410,23250,740,239,1975,35.48068322114,14958.2986996225,20.213917161652,"nuestra_senora_del_rosario",3,200.769821018205,-33.389265,-70.565851,"Persona","Persona","T3",14.8682520731825,14.6452004771161,"2019-08-11",31.4189189189189
"1411",1411,18103,686,166,1989,27,14996.7175308961,21.8611042724433,"nuestra_senora_del_rosario",2,162.786907853474,-33.388625,-70.566348,"Empresa","Persona","T2",14.8682520731825,22.6419768342476,"2016-05-21",26.3892128279883
"1412",1412,16200,411,278,2014,0.939687250686802,12915.6371527218,31.424907914165,"nuestra_senora_del_rosario",1.55395683453237,153.984522795154,-33.391083,-70.566133,"Persona","Empresa","T1",14.8682520731825,18.1393441836821,"2015-02-12",39.4160583941606
"1413",1413,22000,411,278,2014,5.9396872506868,12915.6371527218,31.424907914165,"nuestra_senora_del_rosario",1.55395683453237,206.484804267472,-33.391083,-70.566133,"Persona","Persona","T2",14.8682520731825,18.1393441836821,"2020-04-19",53.5279805352798
"1414",1414,12000,378,198,1964,40.9701749562903,8528.71833758188,22.5627469248198,"nuestra_senora_del_rosario",3,163.714201945077,-33.390822,-70.566249,"Persona","Persona","T3",14.8682520731825,14.8569932475184,"2015-07-02",31.7460317460317
"1415",1415,16850,324,201,2017,0.779667170421817,10754.4239617954,33.1926665487512,"nuestra_senora_del_rosario",2,181.339206495466,-33.391187,-70.566877,"Persona","Empresa","T1",14.8682520731825,22.1473535600353,"2018-01-31",52.0061728395062
"1416",1416,8039,280,98,1965,32.3265306122448,5592.69684747185,19.9739173123995,"nuestra_senora_del_rosario",4,153.207397204297,-33.391093,-70.566343,"Persona","Persona","T3",14.8682520731825,8.38840745915558,"2014-08-15",28.7107142857143
"1417",1417,15217,416,235,1965,34.5193513751924,9927.03839824465,23.8630730727035,"nuestra_senora_del_rosario",3,165.230307506725,-33.391275,-70.566071,"Persona","Persona","T1",14.8682520731825,14.6972746308621,"2016-02-07",36.5793269230769
"1418",1418,8151,370,167,1965,41.7065868263473,6268.63205446743,16.9422487958579,"nuestra_senora_del_rosario",4,162.786907853474,-33.39161,-70.566154,"Persona","Persona","T2",14.8682520731825,6.66451699294635,"2016-06-30",22.0297297297297
"1419",1419,13504,268,175,2011,6,7628.83146720016,28.465789056717,"nuestra_senora_del_rosario",3,180.92248440859,-33.391664,-70.566395,"Empresa","Persona","T4",14.8682520731825,15.0961741736987,"2017-11-12",50.3880597014925
"1420",1420,8562,268,80,1965,50.5,5533.01855377368,20.6455916185585,"nuestra_senora_del_rosario",3,190.549339228614,-33.391907,-70.567201,"Persona","Persona","T3",14.8682520731825,15.1877464631883,"2018-08-19",31.9477611940299
"1421",1421,6052,321,85,1965,51,6487.14672001549,20.2091798131324,"nuestra_senora_del_rosario",3,165.230307506725,-33.391634,-70.567202,"Persona","Persona","T1",14.8682520731825,15.1877464631883,"2016-03-18",18.8535825545171
"1422",1422,8935,321,85,1965,51,6487.14672001549,20.2091798131324,"nuestra_senora_del_rosario",3,168.293977102397,-33.391634,-70.567202,"Persona","Persona","T4",14.8682520731825,15.1877464631883,"2016-10-21",27.8348909657321
"1423",1423,4047,276,85,1965,54.9999999999998,5142.8397599303,18.6334773910518,"nuestra_senora_del_rosario",3,203.129032075637,-33.391534,-70.567148,"Empresa","Persona","T3",14.8682520731825,13.8779637291352,"2020-08-14",14.6630434782609
"1424",1424,13200,370,100,1965,50,7497.17298570553,20.262629691096,"nuestra_senora_del_rosario",3,157.865324062112,-33.391413,-70.567081,"Persona","Persona","T2",14.8682520731825,15.1877464631883,"2015-05-10",35.6756756756757
"1425",1425,14945,454,187,1968,38.9999222809342,9900.02168371463,21.806215162367,"nuestra_senora_del_rosario",3,190.549339228614,-33.39275,-70.567938,"Persona","Persona","T3",14.8682520731825,14.7464827613416,"2018-09-29",32.9185022026432
"1426",1426,5302,315,70,1965,54,5679.78532477171,18.0310645230848,"nuestra_senora_del_rosario",3,194.959351316001,-33.392452,-70.567884,"Persona","Persona","T1",14.8682520731825,15.1877464631883,"2019-03-20",16.831746031746
"1427",1427,13500,318,78,1967,43.0990920305346,6408.43864347714,20.15232277823,"nuestra_senora_del_rosario",3,172.054279594044,-33.392179,-70.567718,"Persona","Persona","T2",14.8682520731825,14.9022809955101,"2017-04-06",42.4528301886792
"1428",1428,5013,318,78,1967,46.0990920305346,6408.43864347714,20.15232277823,"nuestra_senora_del_rosario",3,204.936630465637,-33.392179,-70.567718,"Empresa","Persona","T1",14.8682520731825,14.9022809955101,"2020-01-18",15.7641509433962
"1429",1429,13000,275,176,1967,24.5558317185785,8471.79203639766,30.8065164959915,"nuestra_senora_del_rosario",2,170.517289945934,-33.392243,-70.567619,"Persona","Persona","T1",14.8682520731825,21.5061976460603,"2017-01-21",47.2727272727273
"1430",1430,9750,286,77,1967,51.0000000000002,5814.32680455616,20.3298140019446,"nuestra_senora_del_rosario",3,184.771172717264,-33.392233,-70.567087,"Persona","Empresa","T2",14.8682520731825,15.1877464631883,"2018-04-05",34.0909090909091
"1431",1431,8648,286,129,1967,37.2497726644369,6107.96418314995,21.3565181229019,"nuestra_senora_del_rosario",3.58139534883721,165.230307506725,-33.392208,-70.566973,"Persona","Persona","T1",14.8682520731825,11.0475535032706,"2016-03-02",30.2377622377622
"1432",1432,9500,286,77,1967,50.0000000000002,5705.96218256913,19.9509167222697,"nuestra_senora_del_rosario",3,175.239428171678,-33.392028,-70.566173,"Persona","Persona","T3",14.8682520731825,14.9155838171513,"2017-08-19",33.2167832167832
"1433",1433,14000,354,128,1968,38.4415203906178,7614.35371559485,21.5094737728668,"nuestra_senora_del_rosario",3,190.549339228614,-33.392643,-70.567731,"Persona","Persona","T3",14.8682520731825,14.7784393587967,"2018-08-26",39.5480225988701
"1434",1434,11100,276,128,1968,44.9875405477412,5331.60288470846,19.3174017561901,"nuestra_senora_del_rosario",3.4609375,200.769821018205,-33.392445,-70.566973,"Persona","Persona","T3",14.8682520731825,11.2590703792487,"2019-08-09",40.2173913043478
"1435",1435,10000,276,110,1968,47.62292051756,5597.72059630215,20.2815963634136,"nuestra_senora_del_rosario",3,200.769821018205,-33.392347,-70.566537,"Persona","Empresa","T3",14.8682520731825,15.1877464631883,"2019-08-08",36.231884057971
"1436",1436,11919,276,110,1968,47.62292051756,5597.72059630215,20.2815963634136,"nuestra_senora_del_rosario",3,203.460525846961,-33.392347,-70.566537,"Persona","Persona","T4",14.8682520731825,15.1877464631883,"2019-11-17",43.1847826086956
"1437",1437,13115,421,100,1968,50,8439.03510696654,20.0452140307994,"nuestra_senora_del_rosario",3,193.660026564027,-33.392214,-70.565663,"Persona","Persona","T4",14.8682520731825,15.1877464631883,"2018-11-09",31.1520190023753
"1438",1438,7502,255,106,1968,43.443396226415,5659.39175889774,22.193693172148,"nuestra_senora_del_rosario",3,175.239428171678,-33.3921,-70.565694,"Persona","Empresa","T3",14.8682520731825,15.1877464631883,"2017-07-15",29.4196078431373
